PERSON_ID,DISPLAY_FIRST_LAST,BIRTHDATE,COUNTRY,SCHOOL,LAST_AFFILIATION,HEIGHT,WEIGHT,POSITION,SEASON_EXP,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,FROM_YEAR,TO_YEAR,GREATEST_75_FLAG
1630195,Leandro Bolmaro,2000-09-11T00:00:00,Argentina,FC Barcelona,FC Barcelona/Argentina,6-6,200,Forward,2,2020,1,23,2021,2022,N
1630196,Filip Petrusev,2000-04-15T00:00:00,Serbia,Gonzaga,Gonzaga/Serbia,6-11,225,Center,1,2021,2,50,2023,2023,N
1630197,Aleksej Pokusevski,2001-12-26T00:00:00,Serbia,Olympiacos,Olympiacos/Serbia,7-0,210,Forward,5,2020,1,17,2020,2023,N
1630198,Isaiah Joe,1999-07-02T00:00:00,USA,Arkansas,Arkansas/USA,6-4,165,Guard,6,2020,2,49,2020,2026,N
1630199,Cassius Stanley,1999-08-18T00:00:00,USA,Duke,Duke/USA,6-5,190,Guard,2,2020,2,54,2020,2021,N
1630200,Tre Jones,2000-01-08T00:00:00,USA,Duke,Duke/USA,6-1,190,Guard,6,2020,2,41,2020,2026,N
1630201,Malachi Flynn,1998-05-09T00:00:00,USA,San Diego State,San Diego State/USA,6-1,185,Guard,4,2020,1,29,2020,2024,N
1630202,Payton Pritchard,1998-01-28T00:00:00,USA,Oregon,Oregon/USA,6-1,195,Guard,6,2020,1,26,2020,2026,N
1630203,Grant Riller,1997-02-08T00:00:00,USA,College of Charleston,College of Charleston/USA,6-2,190,Guard,2,2020,2,56,2020,2020,N
1630204,Ashton Hagans,1999-07-08T00:00:00,USA,Kentucky,Kentucky/USA,6-3,190,Guard-Forward,3,Undrafted,Undrafted,Undrafted,2020,2023,N
1630205,Lamar Stevens,1997-07-09T00:00:00,USA,Penn State,Penn State/USA,6-7,230,Forward,6,Undrafted,Undrafted,Undrafted,2020,2024,N
1630206,Jay Scrubb,2000-09-01T00:00:00,USA,John A. Logan,John A. Logan/USA,6-5,220,Guard,4,2020,2,55,2020,2022,N
1630207,Nate Hinton,1999-06-08T00:00:00,USA,Houston,Houston/USA,6-5,210,Guard-Forward,4,Undrafted,Undrafted,Undrafted,2020,2023,N
1630208,Nick Richards,1997-11-29T00:00:00,Jamaica,Kentucky,Kentucky/Jamaica,6-11,245,Center,6,2020,2,42,2020,2026,N
1630209,Omer Yurtseven,1998-06-19T00:00:00,Turkey,Georgetown,Georgetown/Turkey,6-11,275,Center,3,Undrafted,Undrafted,Undrafted,2020,2025,N
1630210,Markus Howard,1999-03-03T00:00:00,USA,Marquette,Marquette/USA,5-10,175,Guard,3,Undrafted,Undrafted,Undrafted,2020,2021,N
1630211,Karim Mane,2000-05-16T00:00:00,Senegal,Vanier,Vanier/Senegal,6-3,190,Guard,1,Undrafted,Undrafted,Undrafted,2020,2020,N
1630214,Xavier Tillman,1999-01-12T00:00:00,USA,Michigan State,Michigan State/USA,6-8,245,Forward,6,2020,2,35,2020,2026,N
1630215,Jared Butler,2000-08-25T00:00:00,USA,Baylor,Baylor/USA,6-3,193,Guard,5,2021,2,40,2021,2024,N
1630216,Cassius Winston,1998-02-28T00:00:00,USA,Michigan State,Michigan State/USA,6-1,185,Guard,3,2020,2,53,2020,2021,N
1630217,Desmond Bane,1998-06-25T00:00:00,USA,TCU,TCU/USA,6-6,215,Guard,6,2020,1,30,2020,2026,N
1630218,Robert Woodard II,1999-09-22T00:00:00,USA,Mississippi State,Mississippi State/USA,6-6,235,Forward,3,2020,2,40,2020,2021,N
1630219,Skylar Mays,1997-09-05T00:00:00,USA,Louisiana State,Louisiana State/USA,6-3,205,Guard,5,2020,2,50,2020,2023,N
1630221,Josh Hall,2000-10-08T00:00:00,USA,Moravian Prep (NC),Moravian Prep (NC)/USA,6-9,190,Forward,2,Undrafted,Undrafted,Undrafted,2020,2020,N
1630222,Mason Jones,1998-07-21T00:00:00,USA,Arkansas,Arkansas/USA,6-4,200,Guard,5,Undrafted,Undrafted,Undrafted,2020,2024,N
1630223,Jalen Harris,1998-08-14T00:00:00,USA,Nevada,Nevada/USA,6-5,195,Guard,2,2020,2,59,2020,2020,N
1630224,Jalen Green,2002-02-09T00:00:00,USA,NBA G League Ignite,NBA G League Ignite/USA,6-4,186,Guard,5,2021,1,2,2021,2026,N
1630225,Isaiah Todd,2001-10-17T00:00:00,USA,G League Ignite,NBA G League Ignite/USA,6-9,219,Forward,3,2021,2,31,2021,2022,N
1630227,Daishen Nix,2002-02-13T00:00:00,USA,NBA G League Ignite,NBA G League Ignite/USA,6-4,238,Guard,3,Undrafted,Undrafted,Undrafted,2021,2024,N
1630228,Jonathan Kuminga,2002-10-06T00:00:00,DRC,NBA G League Ignite,NBA G League Ignite/DRC,6-7,225,Forward,5,2021,1,7,2021,2026,N
1630230,Naji Marshall,1998-01-24T00:00:00,USA,Xavier,Xavier/USA,6-6,220,Forward,6,Undrafted,Undrafted,Undrafted,2020,2026,N
1630231,KJ Martin,2001-01-06T00:00:00,USA,IMG Academy (FL),IMG Academy (FL)/USA,6-6,215,Forward,6,2020,2,52,2020,2024,N
1630233,Nathan Knight,1997-09-20T00:00:00,USA,William & Mary,William & Mary/USA,6-8,253,Forward-Center,4,Undrafted,Undrafted,Undrafted,2020,2022,N
1630234,Ty-Shon Alexander,1998-07-16T00:00:00,USA,Creighton,Creighton/USA,6-3,195,Guard,2,Undrafted,Undrafted,Undrafted,2020,2020,N
1630235,Trent Forrest,1998-06-12T00:00:00,USA,Florida State,Florida State/USA,6-4,210,Guard,5,Undrafted,Undrafted,Undrafted,2020,2023,N
1630237,Anthony Lamb,1998-01-20T00:00:00,USA,Vermont,Vermont/USA,6-6,227,Forward,4,Undrafted,Undrafted,Undrafted,2020,2022,N
1630238,Malik Fitts,1997-07-04T00:00:00,USA,St. Mary's College,St. Mary's College/USA,6-5,230,Forward,3,Undrafted,Undrafted,Undrafted,2020,2021,N
1630240,Saben Lee,1999-06-23T00:00:00,USA,Vanderbilt,Vanderbilt/USA,6-2,183,Guard,5,2020,2,38,2020,2023,N
1630241,Sam Merrill,1996-05-15T00:00:00,USA,Utah State,Utah State/USA,6-4,205,Guard,6,2020,2,60,2020,2026,N
1630243,Trevelin Queen,1997-02-25T00:00:00,USA,New Mexico State,New Mexico State/USA,6-5,190,Guard,5,Undrafted,Undrafted,Undrafted,2021,2024,N
1630245,Ayo Dosunmu,2000-01-17T00:00:00,USA,Illinois,Illinois/USA,6-4,201,Guard,5,2021,2,38,2021,2026,N
1630249,Vít Krejčí,2000-06-19T00:00:00,Czech Republic,Zaragoza,Zaragoza/Czech Republic,6-8,195,Guard,5,2020,2,37,2021,2026,N
1630250,Marko Simonovic,1999-10-15T00:00:00,Montenegro,Mega Basket,Mega Basket/Montenegro,7-0,220,Center,3,2020,2,44,2021,2022,N
1630253,Sean McDermott,1996-11-03T00:00:00,USA,Butler,Butler/USA,6-6,195,Forward,2,Undrafted,Undrafted,Undrafted,2020,2020,N
1630256,Jae'Sean Tate,1995-10-28T00:00:00,USA,Ohio State,Ohio State/USA,6-4,230,Forward,6,Undrafted,Undrafted,Undrafted,2020,2026,N
1630257,Jon Teske,1997-05-04T00:00:00,USA,Michigan,Michigan/USA,7-1,265,Center,1,Undrafted,Undrafted,Undrafted,2021,2021,N
1630259,Jordan Ford,1998-05-26T00:00:00,USA,St. Mary's College,St. Mary's College/USA,6-1,175,Guard,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1630264,Anthony Gill,1992-10-17T00:00:00,USA,Virginia,Virginia/USA,6-7,230,Forward,6,Undrafted,Undrafted,Undrafted,2020,2026,N
1630266,Will Magnay,1998-06-10T00:00:00,Australia,Brisbane,Brisbane/Australia,6-10,234,Center,1,Undrafted,Undrafted,Undrafted,2020,2020,N
1630267,Facundo Campazzo,1991-03-23T00:00:00,Argentina,Murcia,Murcia/Argentina,5-10,195,Guard,3,Undrafted,Undrafted,Undrafted,2020,2022,N
1630268,Nate Darling,1998-08-30T00:00:00,Canada,Delaware,Delaware/Canada,6-6,200,Guard,2,Undrafted,Undrafted,Undrafted,2020,2020,N
1630270,Xavier Sneed,1997-12-21T00:00:00,USA,Kansas State,Kansas State/USA,6-5,215,Forward,3,Undrafted,Undrafted,Undrafted,2021,2022,N
1630271,Brodric Thomas,1997-01-28T00:00:00,USA,Truman State,Truman State/USA,6-5,185,Guard,3,Undrafted,Undrafted,Undrafted,2020,2021,N
1630273,Freddie Gillespie,1997-06-14T00:00:00,USA,Baylor,Baylor/USA,6-9,245,Center,2,Undrafted,Undrafted,Undrafted,2020,2021,N
1630278,Ade Murkey,1998-01-29T00:00:00,USA,Denver,Denver/USA,6-5,200,Guard,1,Undrafted,Undrafted,Undrafted,2021,2021,N
1630284,Kevon Harris,1997-06-24T00:00:00,USA,Stephen F. Austin,Stephen F. Austin/USA,6-5,216,Guard,3,Undrafted,Undrafted,Undrafted,2022,2023,N
1630285,Zavier Simpson,1997-02-11T00:00:00,USA,Michigan,Michigan/USA,6-0,190,Guard,2,Undrafted,Undrafted,Undrafted,2021,2023,N
1630286,Trevon Scott,1996-11-25T00:00:00,USA,Cincinnati,Cincinnati/USA,6-8,225,Forward,1,Undrafted,Undrafted,Undrafted,2021,2025,N
1630288,Jeff Dowtin Jr.,1997-05-10T00:00:00,USA,Rhode Island,Rhode Island/USA,6-3,177,Guard,5,Undrafted,Undrafted,Undrafted,2021,2024,N
1630296,Braxton Key,1997-02-14T00:00:00,USA,Virginia,Virginia/USA,6-8,225,Forward,5,Undrafted,Undrafted,Undrafted,2021,2024,N
1630306,Rob Edwards,1997-01-20T00:00:00,USA,Arizona State,Arizona State/USA,6-5,205,Guard,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1630311,Pat Spencer,1996-07-04T00:00:00,USA,Northwestern,Northwestern/USA,6-2,205,Guard,3,Undrafted,Undrafted,Undrafted,2023,2026,N
1630314,Brandon Williams,1999-11-22T00:00:00,USA,Arizona,Arizona/USA,6-1,190,Guard,4,Undrafted,Undrafted,Undrafted,2021,2026,N
1630322,Lindy Waters III,1997-07-28T00:00:00,USA,Oklahoma State,Oklahoma State/USA,6-5,210,Forward,5,Undrafted,Undrafted,Undrafted,2021,2026,N
1630346,Matt Ryan,1997-04-17T00:00:00,USA,Tennessee-Chattanooga,Tennessee-Chattanooga/USA,6-6,215,Forward,5,Undrafted,Undrafted,Undrafted,2021,2024,N
1630466,Gabriel Deck,1995-02-08T00:00:00,Argentina,Real Madrid,Real Madrid/Argentina,6-6,231,Forward,2,Undrafted,Undrafted,Undrafted,2020,2021,N
1630525,David Johnson,2001-02-26T00:00:00,USA,Louisville,Louisville/USA,6-4,203,Guard,2,2021,2,47,2021,2021,N
1630526,Jeremiah Robinson-Earl,2000-11-03T00:00:00,USA,Villanova,Villanova/USA,6-9,240,Forward,4,2021,2,32,2021,2025,N
1630527,Brandon Boston,2001-11-28T00:00:00,USA,Kentucky,Kentucky/USA,6-6,188,Guard,5,2021,2,51,2021,2024,N
1630528,Josh Christopher,2001-12-08T00:00:00,USA,Arizona State,Arizona State/USA,6-4,215,Guard,4,2021,1,24,2021,2024,N
1630529,Herbert Jones,1998-10-06T00:00:00,USA,Alabama,Alabama/USA,6-7,206,Forward,5,2021,2,35,2021,2026,N
1630530,Trey Murphy III,2000-06-18T00:00:00,USA,Virginia,Virginia/USA,6-8,206,Forward,5,2021,1,17,2021,2026,N
1630531,Jaden Springer,2002-09-25T00:00:00,USA,Tennessee,Tennessee/USA,6-4,202,Guard,5,2021,1,28,2021,2024,N
1630532,Franz Wagner,2001-08-27T00:00:00,Germany,Michigan,Michigan/Germany,6-10,220,Forward,5,2021,1,8,2021,2026,N
1630533,Ziaire Williams,2001-09-12T00:00:00,USA,Stanford,Stanford/USA,6-9,185,Forward,5,2021,1,10,2021,2026,N
1630534,Ochai Agbaji,2000-04-20T00:00:00,USA,Kansas,Kansas/USA,6-5,215,Guard,5,2022,1,14,2022,2025,N
1630535,Greg Brown III,2001-09-01T00:00:00,USA,Texas,Texas/USA,6-7,206,Forward,4,2021,2,43,2021,2023,N
1630536,Sharife Cooper,2001-06-11T00:00:00,USA,Auburn,Auburn/USA,6-0,176,Guard,2,2021,2,48,2021,2026,N
1630537,Chris Duarte,1997-06-13T00:00:00,Dominican Republic,Oregon,Oregon/Dominican Republic,6-5,190,Guard,3,2021,1,13,2021,2024,N
1630538,Bones Hyland,2000-09-14T00:00:00,USA,Virginia Commonwealth,Virginia Commonwealth/USA,6-2,169,Guard,5,2021,1,26,2021,2026,N
1630539,Kai Jones,2001-01-19T00:00:00,Bahamas,Texas,Texas/Bahamas,6-11,221,Center-Forward,4,2021,1,19,2021,2024,N
1630540,Miles McBride,2000-09-08T00:00:00,USA,West Virginia,West Virginia/USA,6-2,195,Guard,5,2021,2,36,2021,2026,N
1630541,Moses Moody,2002-05-31T00:00:00,USA,Arkansas,Arkansas/USA,6-5,211,Guard,5,2021,1,14,2021,2026,N
1630543,Isaiah Jackson,2002-01-10T00:00:00,USA,Kentucky,Kentucky/USA,6-8,205,Forward,5,2021,1,22,2021,2026,N
1630544,Tre Mann,2001-02-03T00:00:00,USA,Florida,Florida/USA,6-4,178,Guard,5,2021,1,18,2021,2026,N
1630547,James Bouknight,2000-09-18T00:00:00,USA,Connecticut,Connecticut/USA,6-4,190,Guard,4,2021,1,11,2021,2023,N
1630548,Johnny Juzang,2001-03-17T00:00:00,USA,UCLA,UCLA/USA,6-7,226,Guard,3,Undrafted,Undrafted,Undrafted,2022,2025,N
1630549,Day'Ron Sharpe,2001-11-06T00:00:00,USA,North Carolina,North Carolina/USA,6-10,265,Center,5,2021,1,29,2021,2026,N
1630550,JT Thor,2002-08-26T00:00:00,USA,Auburn,Auburn/USA,6-9,203,Forward,5,2021,2,37,2021,2024,N
1630551,Justin Champagnie,2001-06-29T00:00:00,USA,Pittsburgh,Pittsburgh/USA,6-6,206,Guard-Forward,5,Undrafted,Undrafted,Undrafted,2021,2026,N
1630552,Jalen Johnson,2001-12-18T00:00:00,USA,Duke,Duke/USA,6-8,219,Forward,5,2021,1,20,2021,2026,N
1630553,Keon Johnson,2002-03-10T00:00:00,USA,Tennessee,Tennessee/USA,6-5,185,Guard,5,2021,1,21,2021,2024,N
1630554,Jason Preston,1999-08-10T00:00:00,USA,Ohio,Ohio/USA,6-3,181,Guard,3,2021,2,33,2021,2023,N
1630555,Joel Ayayi,2000-03-05T00:00:00,France,Gonzaga,Gonzaga/France,6-4,180,Guard,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1630556,Kessler Edwards,2000-08-09T00:00:00,USA,Pepperdine,Pepperdine/USA,6-7,203,Forward,5,2021,2,44,2021,2024,N
1630557,Corey Kispert,1999-03-03T00:00:00,USA,Gonzaga,Gonzaga/USA,6-6,224,Forward,5,2021,1,15,2021,2026,N
1630558,Davion Mitchell,1998-09-05T00:00:00,USA,Baylor,Baylor/USA,6-0,202,Guard,5,2021,1,9,2021,2026,N
1630559,Austin Reaves,1998-05-29T00:00:00,USA,Oklahoma,Oklahoma/USA,6-5,197,Guard,5,Undrafted,Undrafted,Undrafted,2021,2026,N
1630560,Cam Thomas,2001-10-13T00:00:00,Japan,Louisiana State,Louisiana State/Japan,6-3,210,Guard,4,2021,1,27,2021,2025,N
1630561,David Duke Jr.,1999-10-13T00:00:00,USA,Providence,Providence/USA,6-4,204,Guard,5,Undrafted,Undrafted,Undrafted,2021,2024,N
1630562,Matt Hurt,2000-04-20T00:00:00,USA,Duke,Duke/USA,6-9,233,Forward,1,Undrafted,Undrafted,Undrafted,2023,2023,N
1630563,Joshua Primo,2002-12-24T00:00:00,Canada,Alabama,Alabama/Canada,6-4,189,Guard,4,2021,1,12,2021,2023,N
1630564,RaiQuan Gray,1999-07-07T00:00:00,USA,Florida State,Florida State/USA,6-7,269,Forward,3,2021,2,59,2022,2023,N
1630565,Aaron Henry,1999-08-30T00:00:00,USA,Michigan State,Michigan State/USA,6-5,210,Forward,1,Undrafted,Undrafted,Undrafted,2021,2021,N
1630567,Scottie Barnes,2001-08-01T00:00:00,USA,Florida State,Florida State/USA,6-8,237,Forward-Guard,5,2021,1,4,2021,2026,N
1630568,Luka Garza,1998-12-27T00:00:00,USA,Iowa,Iowa/USA,6-10,243,Center,5,2021,2,52,2021,2026,N
1630570,Trendon Watford,2000-11-09T00:00:00,USA,Louisiana State,Louisiana State/USA,6-8,245,Guard-Forward,5,Undrafted,Undrafted,Undrafted,2021,2026,N
1630572,Sandro Mamukelashvili,1999-05-23T00:00:00,Georgia,Seton Hall,Seton Hall/Georgia,6-9,240,Forward-Center,5,2021,2,54,2021,2026,N
1630573,Sam Hauser,1997-12-08T00:00:00,USA,Virginia,Virginia/USA,6-7,217,Forward,5,Undrafted,Undrafted,Undrafted,2021,2026,N
1630575,Scottie Lewis,2000-03-12T00:00:00,USA,Florida,Florida/USA,6-5,185,Guard,2,2021,2,56,2021,2021,N
1630577,Julian Champagnie,2001-06-29T00:00:00,USA,St. John's,St. John's/USA,6-7,217,Forward,4,Undrafted,Undrafted,Undrafted,2022,2026,N
1630578,Alperen Sengun,2002-07-25T00:00:00,Turkey,Besiktas,Besiktas/Turkey,6-11,243,Center,5,2021,1,16,2021,2026,N
1630579,Jericho Sims,1998-10-20T00:00:00,USA,Texas,Texas/USA,6-10,250,Center,5,2021,2,58,2021,2026,N
1630580,Joe Wieskamp,1999-08-23T00:00:00,USA,Iowa,Iowa/USA,6-6,205,Guard-Forward,3,2021,2,41,2021,2022,N
1630581,Josh Giddey,2002-10-10T00:00:00,Australia,NBA Global Academy,NBA Global Academy/Australia,6-7,214,Guard,5,2021,1,6,2021,2026,N
1630582,Yves Pons,1999-05-07T00:00:00,France,Tennessee,Tennessee/France,6-5,206,Forward,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1630583,Santi Aldama,2001-01-10T00:00:00,Spain,Loyola-Maryland,Loyola-Maryland/Spain,7-0,215,Forward-Center,5,2021,1,30,2021,2026,N
1630585,Marcus Garrett,1998-11-09T00:00:00,USA,Kansas,Kansas/USA,6-5,205,Guard,3,Undrafted,Undrafted,Undrafted,2021,2024,N
1630586,Usman Garuba,2002-03-09T00:00:00,Spain,Real Madrid,Real Madrid/Spain,6-8,229,Forward,4,2021,1,23,2021,2023,N
1630587,Isaiah Livers,1998-07-28T00:00:00,USA,Michigan,Michigan/USA,6-6,232,Forward,4,2021,2,42,2021,2026,N
1630589,Moses Wright,1998-12-23T00:00:00,USA,Georgia Tech,Georgia Tech/USA,6-8,226,Forward,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1630590,Scotty Pippen Jr.,2000-11-10T00:00:00,USA,Vanderbilt,Vanderbilt/USA,6-2,170,Guard,4,Undrafted,Undrafted,Undrafted,2022,2026,N
1630591,Jalen Suggs,2001-06-03T00:00:00,USA,Gonzaga,Gonzaga/USA,6-5,205,Guard,5,2021,1,5,2021,2026,N
1630592,Jalen Wilson,2000-11-04T00:00:00,USA,Kansas,Kansas/USA,6-6,220,Forward,3,2023,2,51,2023,2026,N
1630593,McKinley Wright IV,1998-10-25T00:00:00,USA,Colorado,Colorado/USA,5-11,192,Guard,3,Undrafted,Undrafted,Undrafted,2021,2022,N
1630595,Cade Cunningham,2001-09-25T00:00:00,USA,Oklahoma State,Oklahoma State/USA,6-6,220,Guard,5,2021,1,1,2021,2026,N
1630596,Evan Mobley,2001-06-18T00:00:00,USA,Southern California,Southern California/USA,6-11,215,Center,5,2021,1,3,2021,2026,N
1630598,Aaron Wiggins,1999-01-02T00:00:00,USA,Maryland,Maryland/USA,6-5,190,Guard,5,2021,2,55,2021,2026,N
1630600,Isaiah Mobley,1999-09-24T00:00:00,USA,USC,Southern California/USA,6-8,238,Forward,2,2022,2,49,2022,2024,N
1630602,Chaundee Brown Jr.,1998-12-04T00:00:00,USA,Michigan,Michigan/USA,6-5,215,Forward,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1630604,E.J. Liddell,2000-12-18T00:00:00,USA,Ohio State,Ohio State/USA,6-6,240,Forward,3,2022,2,41,2022,2026,N
1630605,JaQuori McLaughlin,1998-01-29T00:00:00,USA,Cal-Santa Barbara,California-Santa Barbara/USA,6-4,190,Guard,1,Undrafted,Undrafted,Undrafted,2021,2021,N
1630606,Javonte Smart,1999-06-03T00:00:00,USA,Louisiana State,Louisiana State/USA,6-4,205,Guard,3,Undrafted,Undrafted,Undrafted,2021,2023,N
1630608,Malcolm Cazalon,2001-08-27T00:00:00,France,Mega Basket,Mega Basket/France,6-6,185,Guard,1,Undrafted,Undrafted,Undrafted,2023,2023,N
1630610,DeJon Jarreau,1998-01-23T00:00:00,USA,Houston,Houston/USA,6-5,185,Guard,2,Undrafted,Undrafted,Undrafted,2021,2025,N
1630611,Gui Santos,2002-06-22T00:00:00,Brazil,Minas,Minas/Brazil,6-7,185,Forward,3,2022,2,55,2023,2026,N
1630612,Ruben Nembhard Jr.,1999-03-22T00:00:00,USA,Texas Christian,TCU/USA,6-4,200,Guard,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1630613,Duane Washington Jr.,2000-03-24T00:00:00,Germany,Ohio State,Ohio State/Germany,6-2,197,Guard,3,Undrafted,Undrafted,Undrafted,2021,2023,N
1630618,D.J. Carton,2000-08-05T00:00:00,USA,Marquette,Marquette/USA,6-3,200,Guard,3,Undrafted,Undrafted,Undrafted,2023,2024,N
1630620,Darius Days,1999-10-20T00:00:00,USA,Winnipeg Sea Bears,Louisiana State/USA,6-7,245,Forward,2,Undrafted,Undrafted,Undrafted,2022,2022,N
1630622,Jalen Crutcher,1999-07-18T00:00:00,USA,University of Dayton,Dayton/USA,6-1,175,Guard,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1630624,Feron Hunt,1999-07-05T00:00:00,USA,Southern Methodist,Southern Methodist/USA,6-8,195,Forward,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1630625,Dalano Banton,1999-11-07T00:00:00,Canada,Nebraska,Nebraska/Canada,6-8,203,Forward,5,2021,2,46,2021,2026,N
1630631,Jose Alvarado,1998-04-12T00:00:00,USA,Georgia Tech,Georgia Tech/USA,6-0,179,Guard,5,Undrafted,Undrafted,Undrafted,2021,2026,N
1630637,Carlik Jones,1997-12-23T00:00:00,USA,Louisville,Louisville/USA,6-0,174,Guard,3,Undrafted,Undrafted,Undrafted,2021,2022,N
1630639,A.J. Lawson,2000-07-15T00:00:00,Canada,South Carolina,South Carolina/Canada,6-6,179,Guard,4,Undrafted,Undrafted,Undrafted,2022,2026,N
1630640,MJ Walker,1998-03-28T00:00:00,USA,Florida State,Florida State/USA,6-5,213,Guard,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1630641,Ibou Badji,2002-10-13T00:00:00,Senegal,FC Barcelona,FC Barcelona/Senegal,7-0,240,Center,2,Undrafted,Undrafted,Undrafted,2022,2023,N
1630643,Jay Huff,1997-08-25T00:00:00,USA,Virginia,Virginia/USA,7-1,240,Center,5,Undrafted,Undrafted,Undrafted,2021,2026,N
1630644,Mac McClung,1999-01-06T00:00:00,USA,Texas Tech,Texas Tech/USA,6-2,185,Guard,4,Undrafted,Undrafted,Undrafted,2021,2026,N
1630647,Eugene Omoruyi,1997-02-14T00:00:00,Nigeria,Oregon,Oregon/Nigeria,6-6,235,Forward,4,Undrafted,Undrafted,Undrafted,2021,2023,N
1630648,Jordan Schakel,1998-06-13T00:00:00,USA,San Diego State,San Diego State/USA,6-6,200,Guard,3,Undrafted,Undrafted,Undrafted,2021,2022,N
1630649,Stanley Umude,1999-04-12T00:00:00,USA,Arkansas,Arkansas/USA,6-6,210,Guard,3,Undrafted,Undrafted,Undrafted,2022,2025,N
1630658,Colin Castleton,2000-05-25T00:00:00,USA,Florida,Florida/USA,6-10,250,Center,3,Undrafted,Undrafted,Undrafted,2023,2026,N
1630678,Terry Taylor,1999-09-23T00:00:00,USA,Austin Peay,Austin Peay/USA,6-4,230,Forward,3,Undrafted,Undrafted,Undrafted,2021,2024,N
1630686,Georgios Kalaitzakis,1999-01-02T00:00:00,Greece,Panathinaikos,Panathinaikos/Greece,6-7,192,Forward,1,2021,2,60,2021,2021,N
1630688,Ish Wainright,1994-09-12T00:00:00,USA,Baylor,Baylor/USA,6-5,250,Forward,4,Undrafted,Undrafted,Undrafted,2021,2023,N
1630691,Jamorko Pickett,1997-12-24T00:00:00,USA,Georgetown,Georgetown/USA,6-9,206,Forward,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1630692,Jordan Goodwin,1998-10-23T00:00:00,USA,St. Louis,St. Louis/USA,6-3,215,Guard,5,Undrafted,Undrafted,Undrafted,2021,2026,N
1630693,Jaime Echenique,1997-04-27T00:00:00,Colombia,Wichita State,Wichita State/Colombia,6-10,258,Center,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1630695,Micah Potter,1998-04-06T00:00:00,USA,Wisconsin,Wisconsin/USA,6-9,248,Center,5,Undrafted,Undrafted,Undrafted,2021,2026,N
1630696,Dru Smith,1997-12-30T00:00:00,USA,Missouri,Missouri/USA,6-2,203,Guard,4,Undrafted,Undrafted,Undrafted,2022,2026,N
1630698,Kevin Pangos,1993-01-26T00:00:00,Canada,Gonzaga,Gonzaga/Canada,6-1,179,Guard,1,Undrafted,Undrafted,Undrafted,2021,2021,N
1630699,MarJon Beauchamp,2000-10-12T00:00:00,USA,NBA G League Ignite,NBA G League Ignite/USA,6-7,199,Forward,4,2022,1,24,2021,2026,N
1630700,Dyson Daniels,2003-03-17T00:00:00,Australia,NBA G League Ignite,NBA G League Ignite/Australia,6-7,199,Guard,4,2022,1,8,2021,2026,N
1630701,Michael Foster Jr.,2003-01-16T00:00:00,USA,NBA G League Ignite,NBA G League Ignite/USA,6-8,250,Forward,2,Undrafted,Undrafted,Undrafted,2022,2022,N
1630702,Jaden Hardy,2002-07-05T00:00:00,USA,NBA G League Ignite,NBA G League Ignite/USA,6-3,198,Guard,4,2022,2,37,2021,2026,N
1630703,Scoot Henderson,2004-02-03T00:00:00,USA,NBA G League Ignite,NBA G League Ignite/USA,6-3,207,Guard,3,2023,1,3,2021,2026,N
1630758,Aleem Ford,1997-12-22T00:00:00,USA,Wisconsin,Wisconsin/USA,6-8,220,Forward,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1630787,Cameron McGriff,1997-09-30T00:00:00,USA,Oklahoma State,Oklahoma State/USA,6-7,220,Forward,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1630792,Malcolm Hill,1995-10-26T00:00:00,USA,Illinois,Illinois/USA,6-6,220,Forward,3,Undrafted,Undrafted,Undrafted,2021,2023,N
1630846,Olivier Sarr,1999-02-20T00:00:00,France,Kentucky,Kentucky/France,6-10,240,Center,4,Undrafted,Undrafted,Undrafted,2021,2026,N
1630929,Henri Drell,2000-04-25T00:00:00,Estonia,Victoria Libertas,Victoria Libertas/Estonia,6-9,220,Forward,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1630994,Gabriel Lundberg,1994-12-04T00:00:00,Denmark,CSKA Moscow,CSKA Moscow/Denmark,6-4,203,Guard,2,Undrafted,Undrafted,Undrafted,2021,2021,N
1631093,Jaden Ivey,2002-02-13T00:00:00,USA,Purdue,Purdue/USA,6-3,195,Guard,3,2022,1,5,2022,2025,N
1631094,Paolo Banchero,2002-11-12T00:00:00,USA,Duke,Duke/USA,6-10,250,Forward,4,2022,1,1,2022,2026,N
1631095,Jabari Smith Jr.,2003-05-13T00:00:00,USA,Auburn,Auburn/USA,6-11,220,Forward,4,2022,1,3,2022,2026,N
1631096,Chet Holmgren,2002-05-01T00:00:00,USA,Gonzaga,Gonzaga/USA,7-1,208,Center-Forward,3,2022,1,2,2022,2026,N
